Time_ms,T_C,P_Pa,Alt_m,AccX_mss,AccY_mss,AccZ_mss,GyroX_rads,GyroY_rads,GyroZ_rads,MagX_raw,MagY_raw,MagZ_raw,PYRO
14473,25.75163,101518.57812,-1.51737,-7.33370,-3.23229,-6.82372,4.68091,2.68242,-1.16330,66,-49,-167
14503,25.75486,101516.25781,-1.31771,-7.37680,-2.40626,-6.46458,5.50759,2.88269,-1.15691,73,-41,-141
14532,25.75281,101515.88281,-1.28544,-6.01924,-2.31288,-7.70003,4.90037,2.88695,-0.68392,77,-32,-116
14562,25.75341,101516.17188,-1.31031,-5.94741,-3.82847,-6.87400,3.78820,2.60359,0.04687,84,-38,-98
14591,25.75321,101519.54688,-1.60073,-6.13416,-5.32968,-5.22194,3.67101,2.29465,0.87567,86,-41,-80
14621,25.75314,101516.03906,-1.29889,-4.42464,-7.49172,-6.76626,3.59005,1.97719,0.89485,80,-53,-62
14650,25.75222,101517.31250,-1.40846,-3.99367,-9.36645,-5.17884,2.43101,2.08159,0.19175,70,-70,-49
14680,25.75209,101515.96094,-1.29216,-4.58985,-10.76711,-3.79255,3.05314,1.96441,-0.52626,67,-65,-45
14709,25.75328,101520.80469,-1.70896,-4.25944,-10.05601,-4.49647,4.17809,1.42750,-1.49355,51,-55,-35
14739,25.75301,101517.40625,-1.41653,-3.79973,-8.60507,-5.26504,4.11418,1.45520,-1.72791,50,-52,-16
14768,25.75242,101519.29688,-1.57921,-2.91624,-9.04322,-5.25785,3.90538,1.81740,-1.34014,51,-48,-1
14798,25.75295,101518.25000,-1.48913,-2.64329,-10.14220,-3.29693,2.99988,1.92180,-1.16757,34,-49,10
14827,25.74998,101516.26562,-1.31838,-1.58741,-11.02569,-1.61614,3.67741,2.11568,-1.36145,36,-50,20
14857,25.75031,101520.85156,-1.71299,-1.37911,-9.99136,-0.33759,3.82868,2.38627,-1.84083,22,-58,38
14886,25.75044,101514.81250,-1.19334,-2.04712,-9.20125,1.27137,3.51548,2.01128,-1.54681,10,-53,46
14916,25.75262,101514.67969,-1.18191,-0.72547,-10.04882,2.03275,3.56022,1.64269,-1.43176,-254,-47,50
14946,25.75136,101513.85156,-1.11065,-0.12929,-10.05601,2.31288,4.13761,1.51698,-2.01767,-10,-45,68
14975,25.74991,101515.55469,-1.25721,-0.14366,-7.94424,0.03591,4.08648,1.85362,-2.17108,-23,-45,76
15005,25.74985,101516.47656,-1.33653,0.27295,-7.18286,3.26820,4.08222,3.15328,-2.31809,-44,-55,84
15034,25.74892,101519.14844,-1.56644,-0.80448,-6.09825,5.35123,4.21005,3.94160,-2.33087,-56,-67,71
15064,25.74160,101515.19531,-1.22628,-1.91782,-5.56672,7.30497,3.51122,3.69658,-2.69733,-75,-87,80
15093,25.75209,101513.78125,-1.10460,-2.05430,-2.60020,7.55637,4.47425,3.47713,-2.66324,-93,-100,56
15123,25.75512,101517.56250,-1.42998,-3.11018,-0.39506,8.26029,2.49066,3.02544,-1.49142,-97,-106,42
15152,25.75103,101518.91406,-1.54627,-1.97529,-4.15169,9.71841,0.23010,1.83018,-0.40481,-107,-117,37
15182,25.75242,101518.51562,-1.51199,-1.09898,-7.39835,6.85963,-1.63417,0.94811,-1.06317,-107,-115,21
15211,25.75130,101518.11719,-1.47771,-2.61456,-7.19723,9.14378,-1.29114,1.31245,-1.74070,-102,-122,11
15241,25.75163,101522.31250,-1.83870,-2.14049,-5.22912,6.38556,-1.02482,1.29966,-1.54681,-80,-120,5
15270,25.74905,101517.30469,-1.40779,-1.75980,-7.21878,4.78379,-4.47851,1.32523,-1.66826,-63,-129,-7
15300,25.74807,101516.00000,-1.29552,-3.51242,-9.34490,7.31934,-6.15316,1.21444,-1.35080,-37,-120,-48
15329,25.74998,101512.53906,-0.99771,-2.59301,-10.03446,7.77904,-4.95150,0.26206,-0.78193,248,-121,-77
15359,25.74978,101519.25781,-1.57585,-0.93377,-9.94826,3.02398,-4.42524,-0.96303,-0.66475,6,-119,-91
15388,25.75163,101521.06250,-1.73114,-1.14208,-10.88922,-1.45094,-5.07934,-1.18461,-0.74571,18,-113,-114
15418,25.75110,101519.16406,-1.56779,0.39506,-11.84454,-1.13489,-6.16807,-0.42186,-0.87994,24,-106,-136
15448,25.75031,101519.92188,-1.63299,0.50998,-10.93950,-3.45496,-5.29666,-0.21306,-1.18887,30,-104,-163
15477,25.75196,101517.79688,-1.45014,-0.87631,-9.73278,-1.46530,-4.17383,0.95024,-0.93959,31,-110,-187
15507,25.74701,101516.92969,-1.37552,-0.02873,-9.66095,-0.93377,-3.69232,0.53052,-0.55395,37,-104,-217
15536,25.75150,101519.86719,-1.62829,0.97687,-9.99136,-1.28573,-3.62627,-0.25780,-0.72227,19,-92,-230
15566,25.74912,101521.52344,-1.77080,0.66801,-8.06635,-3.77100,-2.37987,-1.15478,-0.81389,17,-94,-239
15595,25.74938,101517.30469,-1.40779,0.68237,-6.75907,-7.76467,-2.63768,-1.05251,-0.24928,14,-99,-244
15625,25.74985,101517.64062,-1.43670,-0.00718,-6.66570,-6.77344,-2.92104,-0.29189,-0.28124,-249,-101,-255
15654,25.75209,101516.81250,-1.36544,-0.38069,-7.02484,-4.71196,-3.08510,-0.84798,-0.36007,-1,-97,-256
15684,25.75024,101516.32812,-1.32376,-0.38787,-6.09825,-6.74471,-2.63981,-1.55746,-0.19815,-13,-104,-258
15713,25.74912,101519.18750,-1.56980,-0.00718,-6.18444,-11.24836,-2.46084,-1.16117,0.81815,-27,-108,-269
15743,25.75090,101518.96094,-1.55031,2.54273,-4.25944,-7.13258,-2.29039,-0.25567,1.01842,-43,-124,-270
15772,25.75143,101517.83594,-1.45350,-3.29693,-6.17726,-1.47967,2.15829,-1.93245,2.09224,-54,-132,-255
15802,25.75249,101515.81250,-1.27939,0.99123,-9.61785,-6.47894,5.17521,-2.00489,2.01128,-60,-142,-236
15831,25.75064,101518.75000,-1.53216,-0.68237,-5.63136,-8.12382,-1.39128,-1.82805,0.34090,-61,-145,-220
15861,25.75051,101518.17188,-1.48241,-2.48527,-6.74471,-7.62820,-4.86628,-2.61424,-0.85437,-58,-151,-216
15890,25.75176,101513.86719,-1.11200,-6.68006,-3.70636,-6.24191,-6.30869,-3.44730,-1.37423,-67,-158,-203
15920,25.74905,101518.63281,-1.52207,-7.07512,-0.22267,-11.16217,-2.96579,-3.09149,0.56248,-71,-165,-189
15950,25.75393,101518.78125,-1.53485,-5.27940,-1.45812,-9.40955,-2.07946,-1.31032,1.18674,-82,-172,-181
15979,25.75380,101515.32812,-1.23771,-3.28257,-3.57707,-15.85258,-5.21569,-0.08735,-0.43464,-89,-175,-183
16009,25.75380,101514.16406,-1.13754,-3.08863,-5.73192,-9.63940,-11.06844,0.20241,-2.84647,-100,-168,-201
16038,25.75393,101513.72656,-1.09989,-5.07110,-3.06708,-5.89713,-9.28300,0.66475,-3.86916,-97,-156,-229
16068,25.75301,101508.39062,-0.64072,-6.99611,-0.74702,1.79572,-3.45369,-0.11931,-3.67527,-87,-150,-240
16097,25.75262,101515.29688,-1.23502,-6.58668,3.85720,-7.01047,0.30041,-1.81314,-3.09575,-78,-143,-230
16127,25.75123,101511.57031,-0.91435,-8.78464,4.16606,-5.42306,-0.34516,-1.98571,-1.14626,-63,-144,-222
16156,25.75473,101512.50000,-0.99435,-8.07354,2.72949,-7.24032,0.09588,-1.20592,-0.23863,-52,-145,-213
16186,25.75314,101513.15625,-1.05082,-7.91551,2.12613,-7.82932,-0.37498,-0.69670,-0.35155,-48,-148,-204
16215,25.75288,101510.68750,-0.83838,-7.36962,2.97370,-7.68566,-0.46447,-0.31533,-0.58378,-44,-140,-202
16245,25.75400,101514.43750,-1.16107,-7.13976,2.65766,-6.81654,-0.39203,-0.17045,-0.45382,-41,-137,-205
16274,25.75532,101508.27344,-0.63064,-6.87400,2.34161,-6.55077,-0.31959,-0.08735,-0.44103,-41,-142,-194
16304,25.75295,101513.89062,-1.11401,-6.36402,2.26260,-6.65851,-0.24076,0.11718,-0.23223,-41,-139,-195
16333,25.75281,101513.86719,-1.11200,-6.17726,2.03275,-6.27782,-0.24928,0.38777,-0.47725,-35,-138,-206
16363,25.75440,101511.25781,-0.88745,-6.22036,1.19236,-5.68164,-0.42612,0.30041,-0.25141,-34,-134,-213
16392,25.75400,101511.17188,-0.88006,-6.62978,0.48125,-6.00487,-0.43038,0.00426,-0.33024,-32,-128,-215
16422,25.75328,101511.63281,-0.91972,-7.54200,0.75420,-5.77502,-0.56674,-0.08735,-0.71375,-31,-126,-216
16451,25.75163,101511.73438,-0.92846,-8.02326,1.44376,-6.21318,-0.72440,-0.37072,-1.29753,-30,-124,-215
16481,25.75196,101514.06250,-1.12880,-8.21719,2.03275,-5.60982,-1.00564,-0.59017,-1.42537,-25,-117,-209
16510,25.75275,101513.30469,-1.06359,-8.01607,2.08303,-5.45897,-0.74997,-0.86928,-1.06956,-19,-112,-200
16540,25.75037,101513.17188,-1.05216,-8.02326,1.68797,-5.38715,-0.81815,-0.67753,-0.56461,-15,-113,-210
16570,25.75347,101510.82031,-0.84981,-8.18128,0.83321,-5.04955,-0.54969,-0.49856,-0.24715,-16,-116,-212
16599,25.75130,101511.11719,-0.87535,-7.87960,0.80448,-5.33687,-0.14062,-0.53904,-0.48364,-12,-113,-206
16629,25.75255,101512.64062,-1.00645,-8.12382,0.99842,-5.66010,-0.15340,-0.59657,-0.81176,-19,-106,-209
16658,25.75084,101513.81250,-1.10729,-8.44705,1.55868,-5.99769,-0.34942,-0.39416,-0.90763,-19,-113,-199
16688,25.75044,101515.04688,-1.21351,-8.71281,2.04712,-5.59545,-0.20028,-0.34516,-0.64983,-12,-110,-201
16717,25.75242,101514.86719,-1.19805,-8.84929,1.94656,-5.27222,-0.17045,-0.14701,-0.20028,-12,-110,-183
16747,25.75097,101511.66406,-0.92241,-9.08632,1.72389,-5.29377,-0.12997,-0.01918,0.01918,-13,-106,-201
16776,25.75341,101512.90625,-1.02931,-9.24434,1.73825,-5.26504,-0.17897,-0.05326,-0.08735,-8,-104,-202
16806,25.75216,101514.42188,-1.15973,-9.04322,1.40066,-5.32250,-0.17897,-0.01918,-0.02344,-13,-111,-200
16835,25.75334,101513.90625,-1.11536,-8.81337,1.15644,-5.77502,-0.15766,0.17045,-0.01278,-7,-106,-198
16865,25.75387,101510.83594,-0.85115,-8.77746,0.96969,-5.08547,-0.03835,0.25354,-0.16193,-15,-105,-204
16894,25.75360,101511.39844,-0.89956,-8.73436,1.32165,-5.35123,0.25141,0.08309,-0.02557,-8,-103,-203
16924,25.75249,101515.26562,-1.23233,-8.49014,1.32165,-5.50207,-0.08096,0.14701,-0.03622,-16,-104,-187
